Video ID,Description,Create Time,Video URL,Play URL,Download URL,Cover Image,Duration (seconds),Width,Height,Video Quality,Format,Author ID,Author Username,Author Nickname,Author Verified,Author Followers,Author Following,Author Videos,Author Hearts,Likes,Shares,Comments,Views,Collects,Music ID,Music Title,Music Author,Music Original,Hashtags,Challenge Count,Original Item,Text Language
7525518078759800077,What’s your experience with BPC-157? #bpc157peptides #joerogan #growthovereverything #growth #personalgrowth ,2025-07-11 01:13:53,https://www.tiktok.com/@growthovereverything/video/7525518078759800077,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oAfywdyABQAiv4wWxsBwp0EvOIFCRAIzAi0CJk/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=994&bt=497&cs=0&ds=6&ft=I~da4oA-D12NvnKtS.IxRhE_YlwF-UjNSbopiX&mime_type=video_mp4&qs=0&rc=MzQ5PGQ5aDVkNjUzZDk3NUBpM2plPGs5cnMzNDMzZzczNEBhXjAzMy02Xy0xXl4uMy0zYSNuZTNfMmRjL2xhLS1kMS9zcw%3D%3D&btag=e00090000&expire=1764814148&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=7e6bf231ab59a027127e62207bc6f146&tk=tt_chain_token,,https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ooPDlFoJBBRhEltEFAArmIQDgglScWxBoff0bi~tplv-tiktokx-origin.image?dr=14575&x-expires=1764813600&x-signature=ax%2FmA61ieSFEx3ItFVm40rGl3SY%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,94,576,1024,normal,mp4,7128007246440858670,growthovereverything,Growth Over Everything,False,0,0,0,0,57,79,1,4606,19,7031101555747080194,Storytelling,Adriel,False,"bpc157peptides, joerogan, growthovereverything, growth, personalgrowth",5,False,en
7564477829992189214,"As a double board certified cardiothoracic surgeon, I break down the science and risks behind the popular peptide BPC 157. Don't fall for the hype without evidence! For more information, guidance, advocacy or a consultation please go to my website at www.paladinmds.com #peptide #BPC #peptidetherapy #cancer #bpc157peptides ",2025-10-24 00:57:33,https://www.tiktok.com/@doc4heart/video/7564477829992189214,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/ocqeDfnSIEjqENbFfQRAFCi6IkjmAS6CDIsUdZ/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=966&bt=483&cs=0&ds=3&ft=I~da4oA-D12NvnKtS.IxRyC_YlwF-UjNSWopiX&mime_type=video_mp4&qs=0&rc=aTk1OztpaGc1Z2gzNWc1OEBpMzhxcm05cjc5NjMzaTczNEAvMl40YmBeNi4xNTM0NF82YSMuaGdzMmRraXFhLS1kMTJzcw%3D%3D&btag=e000a0000&expire=1764814397&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=6dd0f1b98e8261aa7cddc4d42278a13f&tk=tt_chain_token,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/ogLIIeSqQEAmFSRi6ubq6fQ8CAEnfCD7RIdjzF/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=896&bt=448&cs=0&ds=3&ft=I~da4oA-D12NvnKtS.IxRyC_YlwF-UjNSWopiX&mime_type=video_mp4&qs=0&rc=M2U2NjtpZDtkaGRpOjppOEBpMzhxcm05cjc5NjMzaTczNEBeMzYxYi42NTYxYV5jNjY2YSMuaGdzMmRraXFhLS1kMTJzcw%3D%3D&btag=e000a0000&expire=1764814397&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=4f111c4b9a33c9ea8b7b5f18c0817a7c&tk=tt_chain_token,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-p-0068-tx2/okRe7nFbIxmCC6fIESS6LIAVBjFIxqfiSAdDqE~tplv-tiktokx-origin.image?dr=14575&x-expires=1764813600&x-signature=Zssjvs1ASHQoWcUuIB8xGt8ZX0o%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,343,720,1280,normal,mp4,6893308135609058310,doc4heart,"Michael Richman MD, MMM, FACS",False,0,0,0,0,54200,9358,1491,920200,14500,7564477778674912030,original sound,"Michael Richman MD, MMM, FACS",True,"peptide, bpc, peptidetherapy, cancer, bpc157peptides",5,False,en
7552802790226152720,"Banyak yang mikir semua injeksi itu aman asal “tembus otot”. Faktanya? Diem-diem aja? Sini join! Tonton lengkapnya di channel YouTube Join Aja Bro atau bisa dengerin santai di Spotify podcast Join Aja Bro. Social Media Instagram @joinajabro.podcast TikTok @joinajabro  Youtube Channel """"Join Aja Bro"""" Spotify Podcast """"Join Aja Bro""""	 #JoinAjaBro #JoinAjaBroPodcast #AkbarGhaus #BodyBuilder #PhysiqueDoctor ",2025-09-22 13:52:26,https://www.tiktok.com/@joinajabro/video/7552802790226152720,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/oAAQQFpXI0ejD8DERfcBPuEngUEsBnqEPocnIW/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&br=1432&bt=716&cs=0&ds=6&ft=I~da4oA-D12NvnKtS.IxRhE_YlwF-UjNSbopiX&mime_type=video_mp4&qs=0&rc=OmZkO2lkZ2RlZjw8NTk6PEBpM2l4Om05cjhpNjMzODczNEBgYy9hNjNjNl8xMDA2LS41YSNfZjFzMmRzMTVhLS1kMTFzcw%3D%3D&btag=e00088000&expire=1764814107&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=f29db029896ca0360c25cfbaae7f6451&tk=tt_chain_token,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/oQXDFBnePEnWPzIQIQFjEfWXU80VoEAcGBpRgN/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&br=1644&bt=822&cs=0&ds=3&ft=I~da4oA-D12NvnKtS.IxRhE_YlwF-UjNSbopiX&mime_type=video_mp4&qs=0&rc=aDw4ZTk1ZzhkZWk7OWloZEBpM2l4Om05cjhpNjMzODczNEAwMjMvLl4xNV8xNTQxNDBeYSNfZjFzMmRzMTVhLS1kMTFzcw%3D%3D&btag=e00088000&expire=1764814107&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=c61c4f75d6ea525f4bd899689b1c263a&tk=tt_chain_token,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ocCkRAD50GPfIApRh4fWULpEAM2FIEolBQgAFT~tplv-tiktokx-origin.image?dr=14575&x-expires=1764813600&x-signature=JdoYLSlK8jW4Jo%2Bp2EQGZyYuDbw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,53,576,1024,normal,mp4,6819973109610087425,joinajabro,Join Aja Bro!,False,0,0,0,0,61,2,1,1878,6,7552802869927086864,original sound - Join Aja Bro!,Join Aja Bro!,True,"joinajabro, joinajabropodcast, akbarghaus, bodybuilder, physiquedoctor",5,False,id
7560905732317646111,"💉 Peptide 101: Meet BPC-157 — short for Body Protection Compound. It’s your body’s natural healer — known for speeding up recovery, repairing the gut lining, reducing inflammation, and even supporting tissue + tendon repair. Inflammation is the cause of so many of our health problems, reducing inflammatory markers drives impact for vitality and longevity. #wellness #longevitylifestyle #millennialsoftiktok ##wellness #peptidetherapy @EXTENSION Health by Hudson ",2025-10-14 09:56:00,https://www.tiktok.com/@corisuemorris/video/7560905732317646111,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/o4MR37ErfDAtFtV9ErsYuKAIDfARFEQ4KBvobE/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2492&bt=1246&cs=0&ds=3&ft=I~da4oA-D12NvnKtS.IxRhE_YlwF-UjNSbopiX&mime_type=video_mp4&qs=0&rc=aGc6aGc4NzppNTtoZTNoNEBpM3J2OHU5cjl1NjMzaTczNEAtNTNhMjMtXy4xYi0tYy0wYSMzaWNkMmQ0amphLS1kMTJzcw%3D%3D&btag=e000b8000&expire=1764814078&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=0e3543738156d99bc84b8a1a6047cad9&tk=tt_chain_token,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/o4c34FAEEE7IAO7KbyfsMDYARzr1oDVfEQq9BI/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2180&bt=1090&cs=0&ds=3&ft=I~da4oA-D12NvnKtS.IxRhE_YlwF-UjNSbopiX&mime_type=video_mp4&qs=0&rc=ZmVlODtnNDk0Nzc6Z2hpZEBpM3J2OHU5cjl1NjMzaTczNEBjYTBjNWEzNS8xXjEyYy1jYSMzaWNkMmQ0amphLS1kMTJzcw%3D%3D&btag=e000b8000&expire=1764814078&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=557badadb7343bf7d07005a7ecf8456f&tk=tt_chain_token,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-p-0068-tx2/o0CZAuw2oLPeBI3CIRIGu7eYQt9bAYeXIqtxVj~tplv-tiktokx-origin.image?dr=14575&x-expires=1764813600&x-signature=tqYN5ioUojTo39AV4VWD9FyYd18%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,24,720,1280,normal,mp4,6929626199648257030,corisuemorris,Cori Sue Morris,False,0,0,0,0,1481,354,389,67400,509,6777279827805390850,Stories 2,Danilo Stankovic,False,"wellness, longevitylifestyle, millennialsoftiktok, wellness, peptidetherapy",4,False,en
7490911291079413014,,2025-04-08 19:01:42,https://www.tiktok.com/@wills_health/video/7490911291079413014,https://v16-webapp-prime.tiktok.com/video/tos/no1a/tos-no1a-ve-0068c001-no/o4kiqCAhIKIyTNEcsP531EUVzDwEsBjXfQiwAC/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1550&bt=775&cs=0&ds=6&ft=I~da4oA-D12NvnKtS.IxRhE_YlwF-UjNSbopiX&mime_type=video_mp4&qs=0&rc=aDtlNjQ7NTNpNDZpZDY6ZEBpMzdwdXM5cnZqeTMzbzczNUBgYWMwLTMxNS8xMS0uMDVhYSNpMC9vMmQ0bm5gLS1kMTFzcw%3D%3D&btag=e00088000&expire=1764814104&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=f7a11e29ab551acb8dced960aec60b6e&tk=tt_chain_token,https://v16-webapp-prime.tiktok.com/video/tos/no1a/tos-no1a-ve-0068-no/ocAFgDJ1zvnIfBMKzfDQDQwnk9ERE1FgHlrEUY/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1650&bt=825&cs=0&ds=3&ft=I~da4oA-D12NvnKtS.IxRhE_YlwF-UjNSbopiX&mime_type=video_mp4&qs=0&rc=aWkzNmlnNzRmaGhoOWU5NkBpMzdwdXM5cnZqeTMzbzczNUAyLzQtMF4wXl8xYDEtYS1eYSNpMC9vMmQ0bm5gLS1kMTFzcw%3D%3D&btag=e00088000&expire=1764814104&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=45fa1e17dcaf0ed88cf3d0ecd1865e0b&tk=tt_chain_token,https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-p-0037-no/ogRB1FFZCYwffz9vCnXWAUk1OZIEQZDrDQEJEg~tplv-tiktokx-origin.image?dr=14575&x-expires=1764813600&x-signature=hPHQRYUeHbYCd9R0uOcpHhwQJ8s%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,50,576,1024,normal,mp4,7324040900623221792,wills_health,William | IBS & Gut Health,False,0,0,0,0,2121,126,262,164300,603,7490911272481884950,original sound,William | IBS & Gut Health,True,,3,False,un
7522774023009225992,My Results After 4 Weeks on the Wolverine Stack (Recovery Miracle Molecule) Follow for more THIS IS NOT MEDICAL OR LEGAL ADVICE! Don’t break the law. Don’t take risks with your health. Always consult a licensed medical professional before using any substances.,2025-07-11 19:00:00,https://www.tiktok.com/@tonyhuge.medicallawyer/video/7522774023009225992,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-pve-0037/ogyAKExfNmM0iAAyIE06KQBBwipBqVQNLqMaE3/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2138&bt=1069&cs=0&ds=6&ft=I~da4oA-D12NvnKtS.IxRyC_YlwF-UjNSWopiX&mime_type=video_mp4&qs=0&rc=ZjQ8NWQ6NTc0ZGg2NjM8NUBpMzQ7bWw5cnI3NDMzODgzNEAwLjIxMjAwXjQxY2FhLTYvYSNxNWEyMmRzMWdhLS1kLzFzcw%3D%3D&btag=e00090000&expire=1764814137&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=fc639a6fa66f4cda85adfec88c7ad338&tk=tt_chain_token,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-pve-0037/ogyAKExfNmM0iAAyIE06KQBBwipBqVQNLqMaE3/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2138&bt=1069&cs=0&ds=6&ft=I~da4oA-D12NvnKtS.IxRyC_YlwF-UjNSWopiX&mime_type=video_mp4&qs=0&rc=ZjQ8NWQ6NTc0ZGg2NjM8NUBpMzQ7bWw5cnI3NDMzODgzNEAwLjIxMjAwXjQxY2FhLTYvYSNxNWEyMmRzMWdhLS1kLzFzcw%3D%3D&btag=e00090000&expire=1764814137&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=fc639a6fa66f4cda85adfec88c7ad338&tk=tt_chain_token,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/okEmIADArQFzAaGQLLBReI96hTfEtIAAoeInEy~tplv-tiktokx-origin.image?dr=14575&x-expires=1764813600&x-signature=vOGmK%2F3OoxbFCGARYq7aOPOBhaw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,83,576,1024,normal,mp4,7272557318338855942,tonyhuge.medicallawyer,Tony Huge | The Medical Lawyer,False,0,0,0,0,4298,1522,350,117300,1584,7522774060431575809,original sound - Tony Huge Enhanced,Tony Huge | The Medical Lawyer,True,,0,False,en
7556126083708472598,"🚨 BPC-157: The Human Trial They Don't Want You To See 🚨 Everyone's talking about this ""miracle healing peptide"" but here's what the influencers aren't telling you... In 2015, researchers finally did what we all wanted - a REAL human safety trial with 42 volunteers. After years of animal studies, we were about to get actual human data. Then something weird happened. In 2016, they just... cancelled publishing the results. No explanation. No data. Nothing. Think about that for a second. You spend all that time and money testing humans, then you don't share what you found? 🤔 The reality: Every person using BPC-157 today is essentially participating in an uncontrolled human experiment. We have ZERO vetted safety data from proper clinical trials. Don't get me wrong - the animal studies look promising. But last I checked, you're not a lab rat. What I think happened:✅ They found something concerning ✅ Business/legal issues killed publication ✅ Results were inconclusive ✅ All of the above Bottom line: If you're using it, you're the clinical trial. Just know what you're signing up for. What's your take? Red flag or bad luck? Drop your thoughts below 👇 Follow for more peptide truth bombs ⚡ #bpc157peptides #Peptide  #Biohacking #PeptideScience #ResearchTransparency #BiohackingReality #PeptideEducation #FitnessReality #SupplementTruth #HealingPeptides #PeptideSafety #Research",2025-10-01 12:48:28,https://www.tiktok.com/@theoremmetabolic/video/7556126083708472598,https://v16-webapp-prime.tiktok.com/video/tos/no1a/tos-no1a-ve-0068c001-no/oQA3DfrnCEnkILwY7gogFBtcQHVMAXwGfF4VMO/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2518&bt=1259&cs=0&ds=6&ft=I~da4oA-D12NvnKtS.IxRyC_YlwF-UjNSWopiX&mime_type=video_mp4&qs=0&rc=MzlnO2c8NTM5MzU5OjY5aUBpamZzd285cjxmNjMzbzgzNUBhYWI2L2EuNS0xXzFhYV8wYSMuZGhyMmRzLWJhLS1kLzFzcw%3D%3D&btag=e00090000&expire=1764814123&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=3af540d88573fdaecc05d51764bb9dc9&tk=tt_chain_token,https://v16-webapp-prime.tiktok.com/video/tos/no1a/tos-no1a-ve-0068-no/oILcK0L9bX2iBwwFCAEDM1AfTmpwSiIBQYyADm/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2604&bt=1302&cs=0&ds=3&ft=I~da4oA-D12NvnKtS.IxRyC_YlwF-UjNSWopiX&mime_type=video_mp4&qs=0&rc=OThpZTMzOTs7ZGQ1NTg1ZEBpamZzd285cjxmNjMzbzgzNUAzMDEuY2AvNmIxX2MvNi8zYSMuZGhyMmRzLWJhLS1kLzFzcw%3D%3D&btag=e00090000&expire=1764814123&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=773a9456bb56c56206cd684879f6a43d&tk=tt_chain_token,https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-p-0037-no/ogClA0mBCSBiBpiKr2IAlcAS9wwfOT3cADbEKB~tplv-tiktokx-origin.image?dr=14575&x-expires=1764813600&x-signature=I0JStV90rqkXKKHMAjhM8651uuw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,69,576,1024,normal,mp4,7432777854851548192,theoremmetabolic,Theorem-Metabolic,False,0,0,0,0,979,203,102,63300,399,7556126073033952023,original sound - Theorem-Metabolic,Theorem-Metabolic,True,"bpc157peptides, peptide, biohacking, peptidescience",4,False,en
7369567636692208929,A potential risk of BPC 157 that not many are talking about #injuryrecovery #athletesoftiktok #training #rehabilitation #sportsinjury #gymtok ,2024-05-16 19:06:27,https://www.tiktok.com/@crushedchillis/video/7369567636692208929,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/o0IZFk9BivHiX3BEAwvswEBp20nYQBNRFsXoT/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=854&bt=427&cs=0&ds=6&ft=I~da4oA-D12NvnKtS.IxRyC_YlwF-UjNSWopiX&mime_type=video_mp4&qs=0&rc=OGQ7NDc2NGU0ODw6ZmY3OEBpMzp3N2o5cjR5czMzZjczM0AzNjJhMzBgXl4xLzIxYTZhYSNqY2FgMmRrYC9gLS1kMWNzcw%3D%3D&btag=e00088000&expire=1764814085&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=29664e3981ed6593401f43378fca934b&tk=tt_chain_token,https://webapp-sg.tiktok.com/3270539f12abb96bb4f6f67c601ed587/6930ed05/kmoat/mps/logo/v2/r/p/v0f044gc0000cp2vc1nog65gc4dtf7m0/37e27c95c18b4640a0ac44d97e9d7733/78d98353e69cf72d0e94152e96a7c2d5/mp4/main.mp4?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=0&bt=0&cs=0&ds=3&eid=1286&ft=LrmapoA-D12NvnKtS.IxRyC_YlwF-UjNSWopiX&mime_type=video_mp4&qs=0&rc=cnF8b2hsc2d3SkBwaHIxaDFybndmNjpnaDw3ZjMzOWU0OGY1OkBpMzp3N2o5cjR5czMzZjczM0BjRl5Nc3FePmJKYSNvYF90aHFmOiMwNDY0YTFeXjExNWA2NGIwYSNqY2FgMmRrYC9gLS1kMWNzcw%3D%3D&btag=e00088000&definition=720p&du=31&item_id=7369567636692208929&l=202512021007345659B60C74BC0B451529&logo_type=tiktok_m&ply_type=2&policy=eyJ2bSI6MiwiY2siOiJ0dF9jaGFpbl90b2tlbiJ9&user_text=crushedchillis,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-p-0037-euttp/9c4a01522c5445d1afec74e9a279ec7f_1715861190~tplv-tiktokx-dmt-logom:tos-useast2a-i-0068-euttp/oc9NtrEBi0akBL9APLB2iAw6jFsXAIwEwZBA6.image?dr=14573&x-expires=1764813600&x-signature=T25bn08BLtNzRmDihMvSqc11lZQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,31,576,1024,normal,mp4,7190709171208864774,crushedchillis,CrushedChillis,False,0,0,0,0,2446,563,65,167900,947,7369567682033928993,original sound,CrushedChillis,True,"injuryrecovery, athletesoftiktok, training, rehabilitation, sportsinjury, gymtok",6,False,en
7543029053117222158,,2025-08-27 05:45:42,https://www.tiktok.com/@cris_the_np/video/7543029053117222158,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/ocWE3OjUIS7IkjXCXuQDfHpjf3AFQdGAKbnREf/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1894&bt=947&cs=0&ds=6&ft=I~da4oA-D12NvnKtS.IxRhE_YlwF-UjNSbopiX&mime_type=video_mp4&qs=0&rc=Mzw3Mzg4OTc8M2U7Ozw3aUBpanF4cXc5cnc2NTMzZzczNEAuMi02MV9gNTAxMmNeNV40YSNoM3JoMmRzY2thLS1kMS9zcw%3D%3D&btag=e00090000&expire=1764814144&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=81ca100678330ee89848dce003fd4e1a&tk=tt_chain_token,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/ospj7XES3KScxukVIff3OiAIDfAkFHQXjC7RGE/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1978&bt=989&cs=0&ds=3&ft=I~da4oA-D12NvnKtS.IxRhE_YlwF-UjNSbopiX&mime_type=video_mp4&qs=0&rc=OGU7aWY3NjY1Mzk5PDo2ZUBpanF4cXc5cnc2NTMzZzczNEA0Ml5eXl40XjAxYTJhY2ExYSNoM3JoMmRzY2thLS1kMS9zcw%3D%3D&btag=e00090000&expire=1764814144&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=fcc61becde74a5e7534f1185b530cc90&tk=tt_chain_token,https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oAQGiuI2UvvNRFSliAfOfGKAI1IjcvTQfAeLGc~tplv-tiktokx-dmt-logom:tos-useast5-i-0068-tx/oIECui06xBAZBvBMIfTrAJAwipOVUV3JJCyAIR.image?dr=14573&x-expires=1764813600&x-signature=mq%2BjeHWNNf4ZvkxwzgU9dBP6SY4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,90,576,1024,normal,mp4,6939697895424033798,cris_the_np,Cris the NP,False,0,0,0,0,62,7,8,1503,11,7543029087686691597,original sound,Cris the NP,True,,4,False,en
7547778049245318431,"BPC-157 is for healing and recovery ⚙️🪫 Here is what BPC-157 really about, explained..  @Alex Diago  #bpc157peptides #bpc157benefits #gear ",2025-09-09 00:54:11,https://www.tiktok.com/@diagofit.daily1/video/7547778049245318431,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/okUifhfGuAONRMXQQiiAY2M6XB8AAFJWriIeeA/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1138&bt=569&cs=0&ds=6&ft=I~da4oA-D12NvnKtS.IxRyC_YlwF-UjNSWopiX&mime_type=video_mp4&qs=0&rc=Zzg3ZTg2Njg2NTs3NGg8aEBpM285dnk5cmprNTMzaTczNEAuLTQzMWE2NTExYzUvYDQyYSNubGs1MmQ0YXNhLS1kMTJzcw%3D%3D&btag=e00088000&expire=1764814095&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=574dfb1a73b291687bc96782eafb1765&tk=tt_chain_token,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/ocgfRAQfGGmfA5GiHLdOeX2LQ29RBILAUxiEFU/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1188&bt=594&cs=0&ds=3&ft=I~da4oA-D12NvnKtS.IxRyC_YlwF-UjNSWopiX&mime_type=video_mp4&qs=0&rc=OzczZmc2ZjM0aTQ8ZjM1Z0BpM285dnk5cmprNTMzaTczNEBhLS1hMzUxNS4xL2FiNS80YSNubGs1MmQ0YXNhLS1kMTJzcw%3D%3D&btag=e00088000&expire=1764814095&l=202512021007345659B60C74BC0B451529&ply_type=2&policy=2&signature=b8baf61081760d7ff9edc052a6f9f691&tk=tt_chain_token,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oU0AyZLbAffiF3oFNoASgOrLeQgxQAXeALAf8M~tplv-tiktokx-origin.image?dr=14575&x-expires=1764813600&x-signature=3lGob%2BkTwQIG%2FRy68EQQSZ%2Bc8HU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,41,576,1024,normal,mp4,7523253801823568910,diagofit.daily1,Diagofit Daily,False,0,0,0,0,10200,1250,151,178400,1709,7547778012104755998,original sound,Diagofit Daily,True,"bpc157peptides, bpc157benefits, gear",3,False,en
